PLAYER_ID,DIST_MILES,DIST_MILES_OFF,DIST_MILES_DEF,AVG_SPEED,AVG_SPEED_OFF,AVG_SPEED_DEF,SEASON
203526,1.4,0.8,0.6,4.5,4.74,4.24,15-16
203492,0.9,0.5,0.4,4.74,5.15,4.26,15-16
101109,1.9,1.0,0.9,4.15,4.4,3.88,15-16
203493,0.9,0.5,0.4,4.51,4.91,4.11,15-16
202704,2.1,1.1,1.0,4.16,4.48,3.84,15-16
2210,1.2,0.6,0.6,3.99,4.02,3.96,15-16
1626158,1.0,0.5,0.5,4.27,4.56,3.97,15-16
201937,2.2,1.2,1.0,4.3,4.64,3.97,15-16
203496,2.0,1.1,0.9,4.26,4.53,3.98,15-16
203135,0.9,0.5,0.4,4.0,4.24,3.75,15-16
201577,1.9,1.0,0.9,4.17,4.39,3.92,15-16
203918,2.2,1.3,1.0,4.19,4.49,3.84,15-16
201155,1.4,0.8,0.7,3.96,4.19,3.73,15-16
1626178,1.6,0.8,0.8,4.5,4.68,4.31,15-16
101179,1.5,0.8,0.7,4.5,4.74,4.25,15-16
201579,1.6,0.9,0.7,4.09,4.19,3.97,15-16
200752,2.4,1.2,1.1,4.21,4.49,3.94,15-16
203497,2.2,1.2,1.0,4.21,4.45,3.94,15-16
203893,0.3,0.2,0.2,4.54,4.91,4.17,15-16
201566,2.4,1.3,1.1,4.15,4.63,3.71,15-16
201583,2.1,1.1,1.0,4.06,4.48,3.67,15-16
200797,0.8,0.4,0.4,4.09,4.22,3.94,15-16
203527,0.9,0.5,0.4,4.13,4.53,3.76,15-16
1626257,0.8,0.4,0.4,4.28,4.4,4.15,15-16
1626155,0.2,0.1,0.1,4.8,4.99,4.68,15-16
201619,0.3,0.1,0.1,4.28,4.42,4.12,15-16
2756,1.1,0.6,0.5,4.47,4.79,4.14,15-16
203930,1.4,0.8,0.7,4.27,4.61,3.94,15-16
201586,2.1,1.1,1.0,3.96,4.27,3.67,15-16
203508,0.7,0.4,0.3,4.37,4.74,4.04,15-16
203552,1.1,0.6,0.5,4.3,4.64,3.96,15-16
203498,1.5,0.8,0.7,4.35,4.49,4.21,15-16
203894,0.8,0.4,0.4,4.5,4.84,4.17,15-16
203499,1.6,0.9,0.7,4.34,4.65,4.03,15-16
2733,1.4,0.8,0.6,4.39,4.98,3.85,15-16
203963,0.4,0.2,0.2,4.57,4.91,4.22,15-16
202714,1.5,0.9,0.7,4.57,5.06,4.03,15-16
203524,1.0,0.5,0.5,4.13,4.43,3.84,15-16
201603,0.8,0.4,0.4,4.33,4.6,4.07,15-16
203915,0.9,0.5,0.4,4.12,4.57,3.71,15-16
201150,1.2,0.7,0.6,4.12,4.45,3.78,15-16
