PLAYER_ID,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,SEASON
203118,0.38,0.62,0.338,0.054,0.588,0.157,0.074,0.105,0.284,0.696,0.304,1.0,0.0,0.859,0.141,19-20
1628970,0.602,0.398,0.522,0.033,0.352,0.114,0.126,0.136,0.489,0.514,0.486,0.939,0.061,0.646,0.354,19-20
1629011,1.0,0.0,0.858,0.003,0.0,0.051,0.142,0.122,0.854,0.668,0.332,0.0,0.0,0.668,0.332,19-20
1629671,0.406,0.594,0.286,0.057,0.6,0.114,0.114,0.114,0.229,0.8,0.2,1.0,0.0,0.917,0.083,19-20
1628964,0.626,0.374,0.572,0.048,0.334,0.054,0.094,0.175,0.524,0.537,0.463,1.0,0.0,0.667,0.333,19-20
1628420,0.696,0.304,0.591,0.188,0.295,0.156,0.114,0.176,0.403,0.369,0.631,0.862,0.138,0.492,0.508,19-20
1626149,0.978,0.022,0.803,0.007,0.0,0.118,0.197,0.135,0.796,0.618,0.382,0.0,0.0,0.618,0.382,19-20
1629021,0.699,0.301,0.611,0.01,0.191,0.038,0.198,0.155,0.601,0.767,0.233,1.0,0.0,0.807,0.193,19-20
1629650,1.0,0.0,0.727,0.0,0.0,0.0,0.273,0.0,0.727,0.75,0.25,0.0,0.0,0.75,0.25,19-20
1628539,0.224,0.776,0.26,0.052,0.623,0.182,0.117,0.104,0.208,1.0,0.0,1.0,0.0,1.0,0.0,19-20
1626167,0.574,0.426,0.486,0.112,0.344,0.028,0.17,0.128,0.374,0.709,0.291,1.0,0.0,0.802,0.198,19-20
1629642,0.609,0.391,0.593,0.012,0.244,0.169,0.163,0.18,0.581,0.686,0.314,1.0,0.0,0.754,0.246,19-20
1628513,0.294,0.706,0.571,0.0,0.429,0.286,0.0,0.214,0.571,0.25,0.75,1.0,0.0,0.5,0.5,19-20
1629675,0.601,0.399,0.506,0.0,0.357,0.071,0.137,0.182,0.506,0.603,0.397,0.938,0.063,0.71,0.29,19-20
202357,0.51,0.49,0.433,0.034,0.484,0.083,0.083,0.144,0.4,0.55,0.45,0.948,0.052,0.72,0.28,19-20
203457,0.989,0.011,0.815,0.045,0.007,0.056,0.178,0.125,0.771,0.831,0.169,1.0,0.0,0.832,0.168,19-20
1629651,0.854,0.146,0.788,0.03,0.045,0.152,0.167,0.167,0.758,0.692,0.308,1.0,0.0,0.704,0.296,19-20
