PLAYER_ID,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_AST,DRIVE_TOV,SEASON
203109,1.0,0.1,0.4,0.333,0.2,0.3,0.5,0.45,0.4,0.1,0.0,20-21
1630256,4.6,1.1,2.3,0.465,0.3,0.5,2.5,0.539,1.7,0.4,0.4,20-21
1626143,0.3,0.1,0.2,0.5,0.0,0.1,0.3,0.778,0.0,0.0,0.0,20-21
1630186,1.0,0.3,0.8,0.4,0.0,0.0,0.6,0.615,0.2,0.0,0.1,20-21
1627774,1.5,0.4,0.8,0.474,0.2,0.2,1.0,0.697,0.4,0.1,0.1,20-21
1627751,0.4,0.1,0.2,0.5,0.0,0.1,0.2,0.483,0.1,0.0,0.0,20-21
1628973,8.9,2.6,4.3,0.592,0.5,0.6,5.7,0.645,3.6,1.0,0.5,20-21
1630223,4.2,0.9,1.5,0.6,0.4,0.5,2.3,0.545,1.7,0.3,0.5,20-21
1629665,1.8,0.3,1.3,0.2,0.5,0.5,1.3,0.714,0.3,0.0,0.0,20-21
1629667,4.0,0.8,1.8,0.434,0.4,0.6,2.0,0.489,1.5,0.3,0.4,20-21
1630188,0.1,0.0,0.1,0.333,0.0,0.0,0.1,0.667,0.0,0.0,0.0,20-21
1627750,8.9,2.3,4.5,0.523,0.9,1.1,5.6,0.635,3.2,0.7,0.6,20-21
203516,2.6,0.5,1.3,0.4,0.4,0.5,1.6,0.61,0.7,0.2,0.3,20-21
201935,17.4,3.9,7.4,0.523,2.4,2.9,10.3,0.596,7.0,2.6,1.2,20-21
201949,4.3,1.1,2.2,0.518,0.4,0.5,2.7,0.627,1.4,0.4,0.2,20-21
203263,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,20-21
1630164,0.8,0.2,0.7,0.333,0.0,0.0,0.5,0.581,0.0,0.0,0.1,20-21
201162,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20-21
1629607,0.8,0.0,0.4,0.0,0.3,0.3,0.3,0.333,0.3,0.0,0.0,20-21
1628991,2.9,0.8,1.6,0.5,0.7,1.1,2.5,0.875,0.4,0.2,0.4,20-21
1629020,0.6,0.1,0.3,0.316,0.0,0.0,0.2,0.378,0.2,0.1,0.0,20-21
1629714,1.0,0.2,0.4,0.455,0.0,0.0,0.4,0.345,0.5,0.1,0.2,20-21
1628386,0.4,0.1,0.4,0.348,0.0,0.0,0.3,0.571,0.0,0.0,0.0,20-21
1629633,3.6,0.8,1.8,0.443,0.3,0.6,1.9,0.524,1.2,0.2,0.2,20-21
1629750,1.2,0.2,0.6,0.391,0.3,0.4,0.8,0.633,0.3,0.0,0.1,20-21
1629637,0.4,0.1,0.2,0.5,0.1,0.1,0.4,0.955,0.0,0.0,0.1,20-21
1630206,1.5,0.3,0.8,0.333,0.0,0.0,0.5,0.333,0.5,0.0,0.3,20-21
1629121,1.0,0.1,0.9,0.167,0.0,0.0,0.3,0.286,0.1,0.0,0.0,20-21
1627759,10.5,2.6,5.1,0.505,1.1,1.4,6.5,0.617,3.6,1.1,0.8,20-21
1629658,3.1,0.8,1.7,0.469,0.3,0.6,1.9,0.621,0.7,0.2,0.2,20-21
1629669,4.7,1.2,2.5,0.486,0.5,0.6,3.1,0.652,1.4,0.2,0.3,20-21
1628369,12.4,3.0,6.4,0.478,1.7,2.0,8.0,0.65,3.7,0.9,0.9,20-21
201145,2.0,0.5,1.1,0.446,0.7,0.9,1.7,0.873,0.4,0.1,0.1,20-21
201952,6.6,1.3,2.8,0.458,1.0,1.2,3.7,0.563,2.7,0.6,0.5,20-21
203924,11.3,2.5,5.3,0.474,2.4,2.9,7.6,0.671,3.3,0.6,0.9,20-21
1629725,3.0,0.2,1.4,0.154,0.1,0.6,0.6,0.185,1.2,0.2,0.1,20-21
203087,5.4,1.1,2.4,0.432,1.2,1.3,3.4,0.631,2.1,0.4,0.3,20-21
1629010,3.7,0.3,1.5,0.2,0.4,0.5,1.1,0.286,1.5,0.3,0.5,20-21
1628975,1.5,0.3,0.5,0.586,0.1,0.1,0.6,0.416,0.9,0.2,0.1,20-21
202710,15.6,2.8,5.9,0.477,2.4,2.8,8.3,0.533,7.3,1.9,0.7,20-21
