PLAYER_ID,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,SEASON
202357,1.1,2.1,1.4,4.5,8.3,6.5,6.9,25.2,18-19
2403,0.6,0.5,0.2,2.2,3.9,3.8,3.3,12.7,18-19
203457,0.8,1.4,0.3,3.8,4.5,4.0,3.8,13.8,18-19
201156,0.8,0.8,0.0,0.0,1.0,4.0,2.3,14.0,18-19
201587,1.4,1.2,0.7,2.8,9.3,8.9,8.8,31.9,18-19
203917,0.6,0.5,0.6,1.4,5.0,4.4,4.9,15.0,18-19
203999,2.0,3.8,0.6,11.8,10.4,7.1,8.4,31.5,18-19
202703,2.1,1.9,2.0,4.2,9.0,7.8,8.4,30.4,18-19
202696,2.5,3.3,0.6,12.3,9.8,6.9,8.6,30.8,18-19
203943,1.2,1.4,0.4,4.4,8.8,7.1,6.2,26.6,18-19
1626181,1.4,0.6,1.4,3.9,6.7,5.3,5.9,19.0,18-19
1628384,1.2,0.9,1.1,3.3,7.3,5.5,6.3,20.5,18-19
1627855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,18-19
1629016,0.8,1.1,0.5,2.2,8.1,5.8,6.1,18.0,18-19
201956,1.7,0.9,1.6,3.9,5.8,3.6,4.6,12.8,18-19
203490,1.8,1.3,1.9,4.3,10.3,8.4,9.1,30.7,18-19
200782,1.4,0.8,1.0,1.4,11.4,9.1,10.5,36.2,18-19
1628408,0.3,1.5,0.5,2.0,1.3,3.0,1.2,7.3,18-19
1627783,3.1,1.5,3.8,10.5,9.6,8.1,8.6,30.3,18-19
1626192,0.7,1.0,0.9,3.0,6.5,6.0,4.9,17.9,18-19
201976,1.1,0.6,1.1,2.0,9.4,8.0,7.9,28.0,18-19
1627775,0.2,0.1,0.7,1.1,5.7,3.9,4.3,14.3,18-19
202335,0.7,0.4,0.5,1.0,5.0,4.4,3.8,15.1,18-19
201988,1.6,0.7,1.4,1.9,7.3,6.5,6.7,23.6,18-19
2200,0.4,0.6,0.2,1.9,4.0,2.8,4.6,11.7,18-19
202331,4.9,2.9,4.5,7.4,11.7,8.9,8.6,35.9,18-19
200794,1.8,2.5,1.0,6.6,9.5,5.7,7.1,27.5,18-19
203112,0.0,0.6,0.0,0.4,3.8,5.1,1.9,9.6,18-19
202347,0.3,0.1,0.3,0.8,2.4,1.2,1.8,5.7,18-19
1626188,0.9,0.5,1.3,1.8,5.3,4.3,5.0,14.8,18-19
1626154,5.0,0.0,2.0,2.0,0.0,9.0,0.0,14.0,18-19
200765,1.7,0.8,1.0,4.7,12.7,9.1,11.5,32.8,18-19
203526,1.1,0.1,0.6,2.7,4.1,3.1,2.6,13.8,18-19
1628959,0.7,0.9,0.9,2.0,3.3,2.5,2.0,11.2,18-19
1629034,0.7,1.1,0.9,3.4,3.9,3.0,1.8,9.3,18-19
101109,0.8,0.5,0.7,1.3,3.2,3.5,2.9,11.8,18-19
203493,1.4,0.9,1.0,1.8,10.7,7.3,9.2,32.3,18-19
202704,2.1,0.9,1.4,4.7,9.4,6.9,7.3,28.7,18-19
1626158,1.4,1.7,0.6,6.3,6.4,5.8,4.9,16.9,18-19
201937,1.9,0.7,1.3,4.3,9.6,6.4,6.9,26.3,18-19
203496,2.8,1.9,3.0,3.3,10.8,9.1,9.1,32.0,18-19
1629057,0.7,0.4,0.3,2.2,3.0,2.8,2.4,8.4,18-19
201577,0.7,1.7,0.1,7.6,7.4,6.0,5.7,22.0,18-19
1629066,1.3,0.9,1.0,4.4,7.7,5.5,5.6,22.2,18-19
203918,1.5,0.6,1.0,3.4,8.5,7.0,7.3,27.4,18-19
203585,0.9,1.2,0.8,3.0,8.8,6.6,6.2,21.0,18-19
1627758,0.2,0.0,0.1,0.3,4.5,2.7,2.4,11.2,18-19
1626178,1.4,1.2,1.1,6.1,7.6,6.3,4.8,22.4,18-19
1626220,1.1,0.2,1.2,2.3,7.3,4.5,4.6,19.8,18-19
200752,2.1,1.4,1.0,5.6,8.0,7.1,7.6,25.6,18-19
203497,2.3,4.2,0.5,11.7,11.1,7.3,7.9,30.3,18-19
201566,4.5,2.7,5.2,10.9,11.8,8.9,9.1,35.9,18-19
201583,0.4,0.3,0.3,0.6,5.5,3.1,5.0,13.8,18-19
1627853,0.9,0.4,0.5,2.2,7.8,6.9,6.5,24.1,18-19
1629151,0.5,0.5,0.4,0.8,2.4,2.7,3.0,10.3,18-19
1626257,0.4,0.8,0.3,2.4,2.8,3.3,3.6,11.2,18-19
1626155,1.6,1.0,1.2,4.0,6.2,4.7,5.4,18.2,18-19
203159,0.5,0.0,1.0,1.5,2.0,1.3,1.3,3.5,18-19
